,,CH0601,CH0602,CH0603,CH0604,CH0605
2025/9/8,19:58:50,28.3,50.3,36.7,27.5,10.03
2025/9/8,19:58:51,28.3,50.3,36.7,27.5,10.03
2025/9/8,19:58:52,28.2,50.3,36.7,27.5,10.03
2025/9/8,19:58:53,28.2,50.3,36.7,27.5,10.03
2025/9/8,19:58:54,28.2,50.3,36.7,27.5,10.03
2025/9/8,19:58:55,28.1,50.3,36.7,27.5,10.03
2025/9/8,19:58:56,28.1,50.2,36.7,27.5,10.03
2025/9/8,19:58:57,28,50.2,36.7,27.5,10.03
2025/9/8,19:58:58,28,50.2,36.7,27.5,10.03
2025/9/8,19:58:59,28,50.2,36.7,27.4,10.03
2025/9/8,19:59:00,27.9,50.2,36.7,27.4,10.03
2025/9/8,19:59:01,28,50.2,36.7,27.4,10.03
2025/9/8,19:59:02,27.9,50.2,36.7,27.4,10.03
2025/9/8,19:59:03,27.9,50.1,36.7,27.4,10.03
2025/9/8,19:59:04,27.9,50.2,36.7,27.5,10.03
2025/9/8,19:59:05,28,50.2,36.7,27.5,10.03
2025/9/8,19:59:06,28,50.2,36.7,27.5,10.03
2025/9/8,19:59:07,28,50.2,36.7,27.5,10.03
2025/9/8,19:59:08,27.9,50.2,36.7,27.5,10.03
2025/9/8,19:59:09,27.9,50.2,36.7,27.4,10.03
2025/9/8,19:59:10,27.9,50.2,36.7,27.4,10.03
2025/9/8,19:59:11,27.8,50.2,36.7,27.4,10.03
2025/9/8,19:59:12,27.8,50.2,36.7,27.5,10.03
2025/9/8,19:59:13,27.8,50.2,36.7,27.4,10.03
2025/9/8,19:59:14,27.8,50.2,36.7,27.4,10.03
2025/9/8,19:59:15,27.9,50.2,36.7,27.5,10.03
2025/9/8,19:59:16,27.9,50.1,36.6,27.5,10.03
2025/9/8,19:59:17,27.8,50.1,36.6,27.5,10.03
2025/9/8,19:59:18,27.8,50.1,36.6,27.5,10.03
2025/9/8,19:59:19,27.8,50.1,36.6,27.5,10.03
2025/9/8,19:59:20,27.8,50.1,36.6,27.4,10.03
2025/9/8,19:59:21,27.8,50.1,36.6,27.4,10.03
2025/9/8,19:59:22,27.8,50.1,36.6,27.4,10.03
2025/9/8,19:59:23,27.8,50.1,36.5,27.4,10.03
2025/9/8,19:59:24,27.7,50.1,36.5,27.4,10.03
2025/9/8,19:59:25,27.8,50.1,36.5,27.4,10.03
2025/9/8,19:59:26,27.8,50.2,36.6,27.4,10.03
2025/9/8,19:59:27,27.8,50.2,36.6,27.4,10.03
2025/9/8,19:59:28,27.8,50.2,36.6,27.4,10.03
2025/9/8,19:59:29,27.8,50.2,36.6,27.5,10.03
2025/9/8,19:59:30,27.8,50.3,36.6,27.5,10.03
2025/9/8,19:59:31,27.8,50.3,36.6,27.5,10.03
2025/9/8,19:59:32,27.8,50.3,36.6,27.4,10.03
2025/9/8,19:59:33,27.9,50.2,36.6,27.5,10.03
2025/9/8,19:59:34,27.9,50.2,36.6,27.5,10.03
2025/9/8,19:59:35,27.9,50.3,36.6,27.5,10.03
2025/9/8,19:59:36,27.9,50.3,36.6,27.6,10.03
2025/9/8,19:59:37,27.9,50.3,36.6,27.5,10.03
2025/9/8,19:59:38,27.8,50.3,36.6,27.5,10.03
2025/9/8,19:59:39,27.8,50.3,36.6,27.5,10.03
2025/9/8,19:59:40,27.8,50.2,36.7,27.5,10.03
2025/9/8,19:59:41,27.8,50.2,36.7,27.5,10.03
2025/9/8,19:59:42,27.8,50.2,36.6,27.5,10.03
2025/9/8,19:59:43,27.8,50.2,36.7,27.5,10.03
2025/9/8,19:59:44,27.8,50.2,36.7,27.5,10.03
2025/9/8,19:59:45,27.8,50.2,36.7,27.5,10.03
2025/9/8,19:59:46,27.8,50.1,36.7,27.5,10.03
2025/9/8,19:59:47,27.8,50.1,36.7,27.5,10.03
2025/9/8,19:59:48,27.8,50.1,36.7,27.5,10.03
2025/9/8,19:59:49,27.8,50.1,36.7,27.5,10.03
2025/9/8,19:59:50,27.8,50.2,36.7,27.5,10.03
2025/9/8,19:59:51,27.8,50.1,36.7,27.5,10.03
2025/9/8,19:59:52,27.8,50.1,36.7,27.6,10.03
2025/9/8,19:59:53,27.8,50.1,36.6,27.6,10.03
2025/9/8,19:59:54,27.9,50.1,36.6,27.6,10.03
2025/9/8,19:59:55,27.8,50.1,36.6,27.6,10.03
2025/9/8,19:59:56,27.8,50.1,36.6,27.6,10.03
2025/9/8,19:59:57,27.8,50,36.6,27.6,10.03
2025/9/8,19:59:58,27.8,50,36.6,27.6,10.03
2025/9/8,19:59:59,27.8,50,36.6,27.5,10.03
2025/9/8,20:00:00,27.8,50,36.6,27.5,10.03
2025/9/8,20:00:01,27.8,50,36.6,27.6,10.03
2025/9/8,20:00:02,27.8,50,36.6,27.6,10.03
2025/9/8,20:00:03,27.8,50,36.6,27.6,10.03
2025/9/8,20:00:04,27.8,50,36.6,27.5,10.03
2025/9/8,20:00:05,27.7,50,36.6,27.5,10.03
2025/9/8,20:00:06,27.8,50.1,36.6,27.6,10.03
2025/9/8,20:00:07,27.8,50.1,36.6,27.6,10.03
2025/9/8,20:00:08,27.8,50.1,36.6,27.6,10.03
2025/9/8,20:00:09,27.8,50,36.6,27.6,10.03
2025/9/8,20:00:10,27.8,50,36.6,27.6,10.03
2025/9/8,20:00:11,27.8,50,36.7,27.6,10.03
2025/9/8,20:00:12,27.8,50,36.7,27.5,10.03
2025/9/8,20:00:13,27.8,50,36.7,27.5,10.03
2025/9/8,20:00:14,27.7,50,36.7,27.5,10.03
2025/9/8,20:00:15,27.7,50,36.7,27.4,10.03
2025/9/8,20:00:16,27.7,50,36.7,27.4,10.03
2025/9/8,20:00:17,27.6,50,36.7,27.4,10.03
2025/9/8,20:00:18,27.6,50,36.7,27.4,10.03
2025/9/8,20:00:19,27.6,49.9,36.7,27.4,10.03
2025/9/8,20:00:20,27.7,49.9,36.7,27.5,10.03
2025/9/8,20:00:21,27.7,49.9,36.7,27.5,10.03
2025/9/8,20:00:22,27.7,49.9,36.7,27.5,10.03
2025/9/8,20:00:23,27.7,49.8,36.7,27.6,10.03
2025/9/8,20:00:24,27.7,49.8,36.7,27.5,10.03
2025/9/8,20:00:25,27.7,49.8,36.7,27.6,10.03
2025/9/8,20:00:26,27.8,49.8,36.8,27.6,10.03
2025/9/8,20:00:27,27.7,49.8,36.7,27.5,10.03
2025/9/8,20:00:28,27.8,49.8,36.8,27.5,10.03
2025/9/8,20:00:29,27.8,49.8,36.7,27.5,10.03
2025/9/8,20:00:30,27.8,49.9,36.7,27.5,10.03
2025/9/8,20:00:31,27.8,49.9,36.7,27.5,10.03
2025/9/8,20:00:32,27.8,49.9,36.7,27.5,10.03
2025/9/8,20:00:33,27.8,49.9,36.7,27.5,10.03
2025/9/8,20:00:34,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:35,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:36,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:37,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:38,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:39,27.8,49.8,36.7,27.6,10.03
2025/9/8,20:00:40,27.8,49.8,36.7,27.6,10.03
2025/9/8,20:00:41,27.8,49.8,36.7,27.6,10.03
2025/9/8,20:00:42,27.8,49.8,36.7,27.6,10.03
2025/9/8,20:00:43,27.8,49.8,36.7,27.6,10.03
2025/9/8,20:00:44,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:45,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:46,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:47,27.8,49.9,36.7,27.5,10.03
2025/9/8,20:00:48,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:49,27.8,49.9,36.7,27.6,10.03
2025/9/8,20:00:50,27.8,49.8,36.7,27.6,10.03
2025/9/8,20:00:51,27.8,49.8,36.7,27.6,10.03
2025/9/8,20:00:52,27.8,49.7,36.7,27.6,10.03
2025/9/8,20:00:53,27.8,49.7,36.6,27.7,10.03
2025/9/8,20:00:54,27.8,49.7,36.6,27.6,10.03
2025/9/8,20:00:55,27.8,49.7,36.6,27.6,10.03
2025/9/8,20:00:56,27.8,49.7,36.6,27.6,10.03
2025/9/8,20:00:57,27.7,49.7,36.7,27.6,10.03
2025/9/8,20:00:58,27.8,49.7,36.7,27.6,10.03
2025/9/8,20:00:59,27.8,49.7,36.7,27.6,10.03
2025/9/8,20:01:00,27.8,49.7,36.7,27.6,10.03
2025/9/8,20:01:01,27.8,49.7,36.7,27.6,10.03
2025/9/8,20:01:02,27.8,49.8,36.7,27.6,10.03
2025/9/8,20:01:03,27.8,49.8,36.7,27.6,10.03
2025/9/8,20:01:04,27.7,49.7,36.7,27.6,10.03
2025/9/8,20:01:05,27.7,49.7,36.7,27.5,10.03
2025/9/8,20:01:06,27.7,49.6,36.7,27.5,10.03
2025/9/8,20:01:07,27.7,49.6,36.7,27.5,10.03
2025/9/8,20:01:08,27.7,49.6,36.7,27.5,10.03
2025/9/8,20:01:09,27.7,49.6,36.7,27.5,10.03
2025/9/8,20:01:10,27.7,49.6,36.7,27.5,10.03
2025/9/8,20:01:11,27.7,49.6,36.7,27.5,10.03
2025/9/8,20:01:12,27.7,49.6,36.7,27.5,10.03
2025/9/8,20:01:13,27.8,49.6,36.7,27.6,10.03
2025/9/8,20:01:14,27.8,49.6,36.7,27.5,10.03
2025/9/8,20:01:15,27.8,49.6,36.7,27.6,10.03
2025/9/8,20:01:16,27.8,49.5,36.7,27.6,10.03
2025/9/8,20:01:17,27.8,49.5,36.7,27.6,10.03
2025/9/8,20:01:18,27.8,49.5,36.7,27.6,10.03
2025/9/8,20:01:19,27.8,49.5,36.7,27.6,10.03
2025/9/8,20:01:20,27.8,49.4,36.7,27.6,10.03
2025/9/8,20:01:21,27.8,49.4,36.7,27.6,10.03
2025/9/8,20:01:22,27.8,49.4,36.7,27.6,10.03
2025/9/8,20:01:23,27.8,49.4,36.8,27.6,10.03
2025/9/8,20:01:24,27.8,49.4,36.7,27.6,10.03
2025/9/8,20:01:25,27.8,49.3,36.8,27.6,10.03
2025/9/8,20:01:26,27.8,49.3,36.8,27.6,10.03
2025/9/8,20:01:27,27.8,49.3,36.8,27.6,10.03
2025/9/8,20:01:28,27.8,49.3,36.7,27.6,10.03
2025/9/8,20:01:29,27.8,49.3,36.7,27.5,10.03
2025/9/8,20:01:30,27.8,49.3,36.7,27.5,10.03
2025/9/8,20:01:31,27.8,49.3,36.7,27.5,10.03
2025/9/8,20:01:32,27.8,49.3,36.8,27.5,10.03
2025/9/8,20:01:33,27.7,49.3,36.8,27.5,10.03
2025/9/8,20:01:34,27.7,49.3,36.8,27.5,10.03
2025/9/8,20:01:35,27.7,49.3,36.8,27.5,10.03
2025/9/8,20:01:36,27.7,49.3,36.8,27.5,10.03
2025/9/8,20:01:37,27.7,49.3,36.8,27.5,10.03
2025/9/8,20:01:38,27.7,49.3,36.8,27.5,10.03
2025/9/8,20:01:39,27.7,49.3,36.8,27.6,10.03
2025/9/8,20:01:40,27.7,49.3,36.8,27.6,10.03
2025/9/8,20:01:41,27.7,49.3,36.8,27.5,10.03
2025/9/8,20:01:42,27.7,49.3,36.7,27.6,10.03
2025/9/8,20:01:43,27.7,49.3,36.7,27.6,10.03
2025/9/8,20:01:44,27.7,49.3,36.7,27.6,10.03
2025/9/8,20:01:45,27.7,49.3,36.7,27.5,10.03
2025/9/8,20:01:46,27.7,49.3,36.7,27.6,10.03
2025/9/8,20:01:47,27.7,49.2,36.7,27.6,10.03
2025/9/8,20:01:48,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:01:49,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:01:50,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:01:51,27.8,49.1,36.7,27.6,10.03
2025/9/8,20:01:52,27.7,49.1,36.7,27.6,10.03
2025/9/8,20:01:53,27.7,49.2,36.7,27.5,10.03
2025/9/8,20:01:54,27.7,49.3,36.7,27.5,10.03
2025/9/8,20:01:55,27.7,49.3,36.7,27.6,10.03
2025/9/8,20:01:56,27.7,49.3,36.7,27.6,10.03
2025/9/8,20:01:57,27.7,49.3,36.7,27.6,10.03
2025/9/8,20:01:58,27.7,49.3,36.7,27.6,10.03
2025/9/8,20:01:59,27.7,49.3,36.7,27.5,10.03
2025/9/8,20:02:00,27.7,49.3,36.7,27.5,10.03
2025/9/8,20:02:01,27.6,49.3,36.7,27.5,10.03
2025/9/8,20:02:02,27.6,49.3,36.7,27.4,10.03
2025/9/8,20:02:03,27.7,49.3,36.7,27.5,10.03
2025/9/8,20:02:04,27.7,49.3,36.7,27.5,10.03
2025/9/8,20:02:05,27.6,49.3,36.7,27.5,10.03
2025/9/8,20:02:06,27.6,49.3,36.8,27.5,10.03
2025/9/8,20:02:07,27.6,49.3,36.8,27.5,10.03
2025/9/8,20:02:08,27.7,49.3,36.7,27.5,10.03
2025/9/8,20:02:09,27.6,49.3,36.8,27.5,10.03
2025/9/8,20:02:10,27.6,49.3,36.7,27.5,10.03
2025/9/8,20:02:11,27.6,49.3,36.7,27.5,10.03
2025/9/8,20:02:12,27.7,49.2,36.8,27.5,10.03
2025/9/8,20:02:13,27.7,49.2,36.7,27.5,10.03
2025/9/8,20:02:14,27.7,49.2,36.7,27.6,10.03
2025/9/8,20:02:15,27.7,49.2,36.7,27.6,10.03
2025/9/8,20:02:16,27.7,49.2,36.8,27.6,10.03
2025/9/8,20:02:17,27.7,49.2,36.8,27.6,10.03
2025/9/8,20:02:18,27.7,49.2,36.8,27.5,10.03
2025/9/8,20:02:19,27.6,49.2,36.8,27.5,10.03
2025/9/8,20:02:20,27.6,49.2,36.8,27.4,10.03
2025/9/8,20:02:21,27.6,49.2,36.8,27.4,10.03
2025/9/8,20:02:22,27.6,49.2,36.8,27.4,10.03
2025/9/8,20:02:23,27.6,49.2,36.8,27.5,10.03
2025/9/8,20:02:24,27.6,49.2,36.8,27.5,10.03
2025/9/8,20:02:25,27.6,49.2,36.8,27.5,10.03
2025/9/8,20:02:26,27.7,49.2,36.8,27.5,10.03
2025/9/8,20:02:27,27.7,49.2,36.8,27.6,10.03
2025/9/8,20:02:28,27.7,49.2,36.8,27.6,10.03
2025/9/8,20:02:29,27.8,49.2,36.8,27.6,10.03
2025/9/8,20:02:30,27.8,49.2,36.8,27.7,10.03
2025/9/8,20:02:31,27.8,49.2,36.7,27.7,10.03
2025/9/8,20:02:32,27.8,49.2,36.7,27.7,10.03
2025/9/8,20:02:33,27.8,49.3,36.7,27.7,10.03
2025/9/8,20:02:34,27.9,49.3,36.7,27.7,10.03
2025/9/8,20:02:35,27.8,49.2,36.7,27.7,10.03
2025/9/8,20:02:36,27.8,49.2,36.7,27.8,10.03
2025/9/8,20:02:37,27.8,49.2,36.7,27.7,10.03
2025/9/8,20:02:38,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:02:39,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:02:40,27.7,49.2,36.8,27.6,10.03
2025/9/8,20:02:41,27.7,49.2,36.8,27.5,10.03
2025/9/8,20:02:42,27.7,49.1,36.8,27.5,10.03
2025/9/8,20:02:43,27.7,49.1,36.8,27.5,10.03
2025/9/8,20:02:44,27.7,49.1,36.8,27.5,10.03
2025/9/8,20:02:45,27.7,49.2,36.8,27.5,10.03
2025/9/8,20:02:46,27.7,49.2,36.8,27.5,10.03
2025/9/8,20:02:47,27.7,49.2,36.8,27.5,10.03
2025/9/8,20:02:48,27.7,49.2,36.8,27.5,10.03
2025/9/8,20:02:49,27.8,49.2,36.8,27.5,10.03
2025/9/8,20:02:50,27.8,49.2,36.8,27.6,10.03
2025/9/8,20:02:51,27.8,49.2,36.8,27.6,10.03
2025/9/8,20:02:52,27.8,49.3,36.8,27.6,10.03
2025/9/8,20:02:53,27.8,49.3,36.8,27.6,10.03
2025/9/8,20:02:54,27.8,49.3,36.8,27.6,10.03
2025/9/8,20:02:55,27.8,49.3,36.8,27.6,10.03
2025/9/8,20:02:56,27.8,49.2,36.8,27.6,10.03
2025/9/8,20:02:57,27.8,49.2,36.8,27.6,10.03
2025/9/8,20:02:58,27.8,49.2,36.8,27.6,10.03
2025/9/8,20:02:59,27.8,49.2,36.8,27.6,10.03
2025/9/8,20:03:00,27.7,49.2,36.8,27.6,10.03
2025/9/8,20:03:01,27.7,49.2,36.7,27.6,10.03
2025/9/8,20:03:02,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:03:03,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:03:04,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:03:05,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:03:06,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:03:07,27.8,49.2,36.7,27.6,10.03
2025/9/8,20:03:08,27.8,49.1,36.7,27.6,10.03
2025/9/8,20:03:09,27.7,49.1,36.7,27.6,10.03
2025/9/8,20:03:10,27.7,49.1,36.7,27.6,10.03
2025/9/8,20:03:11,27.7,49.1,36.8,27.6,10.03
2025/9/8,20:03:12,27.7,49,36.8,27.6,10.03
2025/9/8,20:03:13,27.8,49,36.8,27.6,10.03
2025/9/8,20:03:14,27.8,49,36.8,27.6,10.03
2025/9/8,20:03:15,27.8,49,36.8,27.7,10.03
2025/9/8,20:03:16,27.7,49,36.8,27.7,10.03
2025/9/8,20:03:17,27.8,49,36.8,27.7,10.03
2025/9/8,20:03:18,27.8,49,36.8,27.7,10.03
2025/9/8,20:03:19,27.8,49,36.8,27.7,10.03
2025/9/8,20:03:20,27.8,49,36.8,27.7,10.03
2025/9/8,20:03:21,27.8,49,36.8,27.7,10.03
2025/9/8,20:03:22,27.8,49,36.8,27.7,10.03
2025/9/8,20:03:23,27.8,49,36.8,27.6,10.03
2025/9/8,20:03:24,27.8,49,36.8,27.6,10.03
2025/9/8,20:03:25,27.8,48.9,36.8,27.6,10.03
2025/9/8,20:03:26,27.8,49,36.8,27.6,10.03
2025/9/8,20:03:27,27.8,48.9,36.8,27.7,10.03
2025/9/8,20:03:28,27.8,48.9,36.8,27.6,10.03
2025/9/8,20:03:29,27.8,48.9,36.8,27.6,10.03
2025/9/8,20:03:30,27.8,48.9,36.8,27.6,10.03
2025/9/8,20:03:31,27.8,48.9,36.8,27.7,10.03
2025/9/8,20:03:32,27.8,48.9,36.8,27.7,10.03
2025/9/8,20:03:33,27.8,48.8,36.8,27.7,10.03
2025/9/8,20:03:34,27.8,48.8,36.8,27.7,10.03
2025/9/8,20:03:35,27.8,48.8,36.8,27.7,10.03
2025/9/8,20:03:36,27.8,48.8,36.8,27.6,10.03
2025/9/8,20:03:37,27.7,48.8,36.8,27.6,10.03
2025/9/8,20:03:38,27.7,48.8,36.8,27.6,10.03
2025/9/8,20:03:39,27.8,48.8,36.8,27.6,10.03
2025/9/8,20:03:40,27.7,48.8,36.8,27.6,10.03
2025/9/8,20:03:41,27.7,48.8,36.8,27.6,10.03
2025/9/8,20:03:42,27.8,48.8,36.8,27.6,10.03
2025/9/8,20:03:43,27.8,48.8,36.8,27.6,10.03
2025/9/8,20:03:44,27.8,48.8,36.8,27.6,10.03
2025/9/8,20:03:45,27.8,48.9,36.8,27.6,10.03
2025/9/8,20:03:46,27.8,48.9,36.8,27.6,10.03
2025/9/8,20:03:47,27.8,48.9,36.8,27.6,10.03
2025/9/8,20:03:48,27.8,49,36.8,27.6,10.03
2025/9/8,20:03:49,27.8,49,36.8,27.6,10.03
2025/9/8,20:03:50,27.8,49,36.8,27.6,10.03
2025/9/8,20:03:51,27.7,49,36.8,27.5,10.03
2025/9/8,20:03:52,27.7,49,36.8,27.5,10.03
2025/9/8,20:03:53,27.7,49.1,36.8,27.6,10.03
2025/9/8,20:03:54,27.8,49.1,36.8,27.6,10.03
2025/9/8,20:03:55,27.8,49.1,36.8,27.6,10.03
2025/9/8,20:03:56,27.8,49.2,36.8,27.7,10.03
2025/9/8,20:03:57,27.8,49.1,36.8,27.7,10.03
2025/9/8,20:03:58,27.8,49.1,36.8,27.6,10.03
2025/9/8,20:03:59,27.7,49.1,36.8,27.5,10.03
2025/9/8,20:04:00,27.6,49.1,36.8,27.4,10.03
2025/9/8,20:04:01,27.6,49.1,36.8,27.4,10.03
2025/9/8,20:04:02,27.7,49,36.7,27.5,10.03
2025/9/8,20:04:03,27.8,49,36.7,27.6,10.03
2025/9/8,20:04:04,27.8,49,36.7,27.6,10.03
2025/9/8,20:04:05,27.7,49,36.7,27.6,10.03
2025/9/8,20:04:06,27.7,48.9,36.7,27.6,10.03
2025/9/8,20:04:07,27.7,48.8,36.7,27.6,10.03
2025/9/8,20:04:08,27.8,48.7,36.7,27.6,10.03
2025/9/8,20:04:09,27.8,48.7,36.7,27.6,10.03
2025/9/8,20:04:10,27.8,48.6,36.8,27.6,10.03
2025/9/8,20:04:11,27.8,48.6,36.7,27.6,10.03
2025/9/8,20:04:12,27.8,48.6,36.7,27.6,10.03
2025/9/8,20:04:13,27.8,48.6,36.8,27.6,10.03
2025/9/8,20:04:14,27.9,48.6,36.8,27.7,10.03
2025/9/8,20:04:15,27.9,48.6,36.8,27.7,10.03
2025/9/8,20:04:16,27.8,48.5,36.8,27.7,10.03
2025/9/8,20:04:17,27.9,48.5,36.8,27.7,10.03
2025/9/8,20:04:18,27.9,48.5,36.8,27.7,10.03
2025/9/8,20:04:19,27.9,48.5,36.8,27.7,10.03
2025/9/8,20:04:20,27.9,48.5,36.8,27.7,10.03
2025/9/8,20:04:21,27.8,48.5,36.8,27.6,10.03
2025/9/8,20:04:22,27.8,48.5,36.8,27.6,10.03
2025/9/8,20:04:23,27.8,48.5,36.8,27.6,10.03
2025/9/8,20:04:24,27.7,48.5,36.8,27.5,10.03
2025/9/8,20:04:25,27.7,48.5,36.8,27.5,10.03
2025/9/8,20:04:26,27.7,48.5,36.8,27.6,10.03
2025/9/8,20:04:27,27.7,48.5,36.8,27.6,10.03
2025/9/8,20:04:28,27.7,48.5,36.8,27.6,10.03
2025/9/8,20:04:29,27.7,48.6,36.8,27.6,10.03
2025/9/8,20:04:30,27.7,48.6,36.8,27.6,10.03
2025/9/8,20:04:31,27.7,48.6,36.8,27.6,10.03
2025/9/8,20:04:32,27.7,48.6,36.8,27.5,10.03
2025/9/8,20:04:33,27.7,48.6,36.8,27.5,10.03
2025/9/8,20:04:34,27.6,48.7,36.8,27.5,10.03
2025/9/8,20:04:35,27.6,48.7,36.8,27.5,10.03
2025/9/8,20:04:36,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:04:37,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:04:38,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:04:39,27.7,48.6,36.8,27.5,10.03
2025/9/8,20:04:40,27.7,48.5,36.8,27.5,10.03
2025/9/8,20:04:41,27.7,48.6,36.8,27.5,10.03
2025/9/8,20:04:42,27.7,48.6,36.8,27.6,10.03
2025/9/8,20:04:43,27.7,48.6,36.8,27.6,10.03
2025/9/8,20:04:44,27.6,48.6,36.8,27.6,10.03
2025/9/8,20:04:45,27.7,48.5,36.8,27.6,10.03
2025/9/8,20:04:46,27.7,48.5,36.8,27.5,10.03
2025/9/8,20:04:47,27.6,48.5,36.8,27.5,10.03
2025/9/8,20:04:48,27.6,48.5,36.8,27.5,10.03
2025/9/8,20:04:49,27.7,48.5,36.8,27.5,10.03
2025/9/8,20:04:50,27.7,48.5,36.8,27.5,10.03
2025/9/8,20:04:51,27.7,48.5,36.8,27.5,10.03
2025/9/8,20:04:52,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:04:53,27.6,48.6,36.8,27.4,10.03
2025/9/8,20:04:54,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:04:55,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:04:56,27.7,48.7,36.8,27.5,10.03
2025/9/8,20:04:57,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:04:58,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:04:59,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:05:00,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:05:01,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:05:02,27.6,48.7,36.8,27.5,10.03
2025/9/8,20:05:03,27.7,48.7,36.8,27.5,10.03
2025/9/8,20:05:04,27.7,48.7,36.8,27.6,10.03
2025/9/8,20:05:05,27.7,48.7,36.8,27.6,10.03
2025/9/8,20:05:06,27.6,48.7,36.8,27.5,10.03
2025/9/8,20:05:07,27.6,48.6,36.8,27.5,10.03
2025/9/8,20:05:08,27.5,48.6,36.8,27.4,10.03
2025/9/8,20:05:09,27.5,48.6,36.8,27.4,10.03
2025/9/8,20:05:10,27.5,48.5,36.8,27.4,10.03
2025/9/8,20:05:11,27.5,48.4,36.8,27.4,10.03
2025/9/8,20:05:12,27.5,48.4,36.8,27.4,10.03
2025/9/8,20:05:13,27.6,48.2,36.8,27.4,10.03
2025/9/8,20:05:14,27.6,48.1,36.7,27.4,10.03
2025/9/8,20:05:15,27.6,48.1,36.8,27.5,10.03
2025/9/8,20:05:16,27.6,48.1,36.8,27.5,10.03
2025/9/8,20:05:17,27.7,48.2,36.8,27.5,10.03
2025/9/8,20:05:18,27.7,48.2,36.8,27.5,10.03
2025/9/8,20:05:19,27.7,48.2,36.8,27.5,10.03
2025/9/8,20:05:20,27.7,48.2,36.8,27.5,10.03
2025/9/8,20:05:21,27.7,48.2,36.8,27.5,10.03
2025/9/8,20:05:22,27.6,48.2,36.8,27.5,10.03
2025/9/8,20:05:23,27.7,48.2,36.8,27.5,10.03
2025/9/8,20:05:24,27.7,48.2,36.8,27.6,10.03
2025/9/8,20:05:25,27.7,48.2,36.8,27.6,10.03
2025/9/8,20:05:26,27.8,48.2,36.8,27.7,10.03
2025/9/8,20:05:27,27.8,48.2,36.8,27.7,10.03
2025/9/8,20:05:28,27.9,48.2,36.8,27.8,10.03
2025/9/8,20:05:29,27.9,48.3,36.8,27.8,10.03
2025/9/8,20:05:30,27.8,48.3,36.8,27.7,10.03
2025/9/8,20:05:31,27.8,48.3,36.8,27.7,10.03
2025/9/8,20:05:32,27.8,48.3,36.8,27.7,10.03
2025/9/8,20:05:33,27.7,48.4,36.8,27.6,10.03
2025/9/8,20:05:34,27.7,48.3,36.8,27.6,10.03
2025/9/8,20:05:35,27.7,48.3,36.9,27.6,10.03
2025/9/8,20:05:36,27.7,48.3,36.9,27.6,10.03
2025/9/8,20:05:37,27.7,48.4,36.9,27.6,10.03
2025/9/8,20:05:38,27.7,48.3,36.9,27.6,10.03
2025/9/8,20:05:39,27.7,48.4,36.9,27.6,10.03
2025/9/8,20:05:40,27.7,48.4,36.9,27.5,10.03
2025/9/8,20:05:41,27.7,48.4,36.9,27.6,10.03
2025/9/8,20:05:42,27.7,48.4,36.9,27.6,10.03
2025/9/8,20:05:43,27.7,48.4,36.9,27.6,10.03
2025/9/8,20:05:44,27.7,48.4,36.9,27.6,10.03
2025/9/8,20:05:45,27.7,48.4,36.8,27.5,10.03
2025/9/8,20:05:46,27.6,48.4,36.8,27.4,10.03
2025/9/8,20:05:47,27.6,48.4,36.8,27.4,10.03
2025/9/8,20:05:48,27.6,48.4,36.8,27.4,10.03
2025/9/8,20:05:49,27.6,48.4,36.8,27.5,10.03
2025/9/8,20:05:50,27.6,48.3,36.8,27.5,10.03
2025/9/8,20:05:51,27.6,48.3,36.8,27.4,10.03
2025/9/8,20:05:52,27.6,48.3,36.9,27.5,10.03
2025/9/8,20:05:53,27.7,48.3,36.9,27.5,10.03
2025/9/8,20:05:54,27.7,48.2,36.9,27.5,10.03
2025/9/8,20:05:55,27.7,48.3,36.9,27.5,10.03
